from_ensembl	to_ensembl
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000049656'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291948'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000164597'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000262246'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000278760'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000135940'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000285049'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000277354'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000060069'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000134030'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000164733'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000085733'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000112514'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000280618'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000100897'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284850'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000089737'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000235439'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000274296'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000285482'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000157326'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000285282'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000274429'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000144355'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000276726'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284103'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000275932'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000111266'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000206346'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000282899'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000104529'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000103319'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284869'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000141543'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000132507'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000288485'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000100908'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000104626'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000130023'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284166'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000275333'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000273889'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000198690'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000182325'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291375'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000079459'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000177731'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000177340'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000285182'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000283630'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000171298'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000288490'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000140905'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000127554'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000275099'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291917'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000288325'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000104518'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000288114'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000105856'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000292174'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000231074'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000224096'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000143630'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000287542'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000054392'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000206341'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000103415'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284254'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000282958'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000110756'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000276536'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284774'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000226704'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000005700'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000117318'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000276880'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000159128'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000288185'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000262826'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000196497'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291754'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000078747'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000100605'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000281813'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000123444'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000288399'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000163807'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000280610'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000275746'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000283059'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000134333'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000274495'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000205791'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000285360'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000153395'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000176454'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000070018'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000161328'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000257103'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000160285'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000213903'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000213906'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000160932'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000292218'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000161021'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000006062'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000276155'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000274671'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000275300'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000234012'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291745'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000281022'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291761'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000289690'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284548'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000285022'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284501'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284495'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000283912'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000282800'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000266043'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291718'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284498'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000275023'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000281178'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000278843'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000165943'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000278619'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000277781'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000292233'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000285250'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000198736'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000109919'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000277086'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000104643'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000278259'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000292119'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000273562'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000161048'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000278488'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000292225'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291380'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000154328'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000227315'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000170113'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000186416'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000153406'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291939'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000275779'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000130045'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000277044'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291794'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000068308'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000217930'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000157881'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291803'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000263141'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000277258'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000285241'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000139197'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000123349'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000112511'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000274538'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000275600'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000102096'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000258724'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000276293'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000154822'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000182378'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000198805'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000288198'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000173281'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000292327'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000102103'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000185686'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000274442'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000282937'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000235715'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284916'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284889'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000282367'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284792'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000273993'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000275338'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000100949'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000152942'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000280477'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000281540'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000042445'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000224841'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000274145'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000204227'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291729'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000168159'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000092098'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000227171'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000023191'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000148303'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291973'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291931'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000118181'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000145425'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000281877'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284260'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000276111'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000082497'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000285069'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000285281'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000140600'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000176974'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000155380'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000085491'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000292334'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000143554'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000288174'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000281165'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000292209'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000167703'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000185803'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000176994'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000136699'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000207405'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000273587'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000280889'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000201823'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000260873'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000171056'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000161011'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000262771'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000281245'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000196502'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000148248'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000271793'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000277104'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000280529'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000273841'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000144559'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291730'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000197226'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000141556'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291938'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291791'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000068323'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000152291'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000179886'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000292215'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000177370'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284915'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000277401'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000185561'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000100926'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284228'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000075568'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000111843'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000280516'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000263160'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000284238'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000146242'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000274891'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000196655'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000126216'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000280807'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000288408'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000012963'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000133958'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000160948'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000141252'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000292221'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000177082'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000276021'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000275272'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000274474'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000198169'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000169548'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000125945'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000291884'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000292232'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000183309'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000176371'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000132003'}
{'gene': 'ENSG00000099956'}	{'gene': 'ENSG00000159840'}
{'gene': 'ENSG00000285328'}	{'gene': 'ENSG00000291662'}
{'gene': 'ENSG00000285328'}	{'gene': 'ENSG00000135220'}
{'gene': 'ENSG00000285328'}	{'gene': 'ENSG00000217930'}
{'gene': 'ENSG00000285328'}	{'gene': 'ENSG00000283777'}
{'gene': 'ENSG00000285328'}	{'gene': 'ENSG00000139197'}
{'gene': 'ENSG00000285328'}	{'gene': 'ENSG00000169981'}
{'gene': 'ENSG00000285328'}	{'gene': 'ENSG00000291721'}
{'gene': 'ENSG00000285328'}	{'gene': 'ENSG00000120324'}
{'gene': 'ENSG00000285328'}	{'gene': 'ENSG00000196350'}
{'gene': 'ENSG00000285328'}	{'gene': 'ENSG00000104823'}
{'gene': 'ENSG00000285328'}	{'gene': 'ENSG00000124333'}
{'gene': 'ENSG00000235068'}	{'gene': 'ENSG00000124333'}
{'gene': 'ENSG00000275410'}	{'gene': 'ENSG00000119698'}
{'gene': 'ENSG00000275410'}	{'gene': 'ENSG00000262505'}
{'gene': 'ENSG00000275410'}	{'gene': 'ENSG00000144741'}
{'gene': 'ENSG00000275410'}	{'gene': 'ENSG00000124333'}
{'gene': 'ENSG00000275410'}	{'gene': 'ENSG00000288512'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000223775'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000102096'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000187838'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000274495'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000160695'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000111845'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000126550'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000285485'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000133958'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000226467'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000228907'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000221988'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000213588'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000288174'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000053918'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000284869'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000156261'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000228964'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000212866'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000181031'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000285023'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000234475'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000226704'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292102'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000288784'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000277936'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000144355'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000223775'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000230995'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000256463'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000070018'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000284916'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000230475'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000230930'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000274221'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000276482'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000239836'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000168394'}
{'gene': 'ENSG00000276561'}	{'gene': 'ENSG00000231925'}
{'gene': 'ENSG00000276701'}	{'gene': 'ENSG00000162687'}
{'gene': 'ENSG00000276701'}	{'gene': 'ENSG00000206495'}
{'gene': 'ENSG00000276701'}	{'gene': 'ENSG00000292096'}
{'gene': 'ENSG00000276701'}	{'gene': 'ENSG00000100938'}
{'gene': 'ENSG00000276701'}	{'gene': 'ENSG00000285246'}
{'gene': 'ENSG00000276701'}	{'gene': 'ENSG00000292288'}
{'gene': 'ENSG00000276701'}	{'gene': 'ENSG00000282367'}
{'gene': 'ENSG00000276701'}	{'gene': 'ENSG00000284774'}
{'gene': 'ENSG00000276701'}	{'gene': 'ENSG00000274474'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000239865'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000291554'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000285485'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000140481'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000140600'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000230514'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000275099'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000278259'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000275600'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000215077'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000237941'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000282800'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000276021'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000288516'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000206495'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000169992'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000233564'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000228907'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000172137'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000182973'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000292096'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000100926'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000173273'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000262826'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000285777'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000274803'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000152076'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000284495'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000171815'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000229071'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000292288'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000282367'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000284774'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000291729'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000221988'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000284501'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000165923'}
{'gene': 'ENSG00000288283'}	{'gene': 'ENSG00000274474'}
{'gene': 'ENSG00000206289'}	{'gene': 'ENSG00000152291'}
{'gene': 'ENSG00000206289'}	{'gene': 'ENSG00000282230'}
{'gene': 'ENSG00000206289'}	{'gene': 'ENSG00000144355'}
