t,alpha_bar,alpha_bar_lambda_max,r_ode_lincomb,r_cellunet
194,0.6724607094475384,31.855855067560608,1.0,0.0
195,0.6697813674977036,31.728929096078204,1.0,0.0
196,0.6670993590848897,31.601876808727813,1.0,0.0
197,0.6644148016840958,31.47470377054318,1.0,0.0
198,0.6617278124545825,31.34741553160087,1.0,0.0
199,0.6590385082317941,31.220017626637606,1.0,0.0
200,0.6563470055193468,31.092515574670724,1.0,0.0
201,0.6536534204810803,30.96491487862164,1.0,0.0
202,0.6509578689331765,30.837221024942504,1.0,0.0
203,0.6482604663363439,30.709439483245955,1.0,0.0
204,0.6455613277880696,30.581575705938086,1.0,0.0
205,0.6428605680149391,30.453635127854607,1.0,0.0
206,0.640158301365024,30.325623165900254,1.0,0.0
207,0.6374546418003401,30.197545218691477,1.0,0.0
208,0.6347497028893733,30.069406666202436,1.0,0.0
209,0.6320435977996777,29.941212869414287,1.0,0.0
210,0.6293364392905435,29.812969169967904,1.0,0.0
211,0.6266283397057365,29.684680889819898,1.0,0.0
212,0.6239194109663099,29.556353330902112,1.0,0.0
213,0.6212097645634886,29.427991774784545,1.0,0.0
214,0.6184995115516267,29.2996014823417,1.0,0.0
215,0.6157887625412387,29.171187693422496,1.0,0.0
216,0.6130776276921044,29.042755626523615,1.0,0.0
217,0.6103662167064495,28.914310478466454,1.0,0.0
218,0.6076546388222004,28.785857424077584,1.0,0.0
219,0.6049430028063151,28.657401615872836,1.0,0.0
220,0.6022314169481905,28.52894818374499,1.0,0.0
221,0.5995199890531459,28.40050223465505,1.0,0.0
222,0.5968088264359833,28.272068852327223,1.0,0.0
223,0.5940980359146261,28.143653096947524,1.0,0.0
224,0.5913877238038343,28.0152600048661,1.0,0.0
225,0.5886779959089998,27.886894588303264,1.0,0.0
226,0.5859689575200184,27.758561835059215,1.0,0.0
227,0.5832607134052422,27.63026670822755,1.0,0.0
228,0.580553367805511,27.50201414591251,1.0,0.0
229,0.5778470244282635,27.373809060950034,1.0,0.0
230,0.5751417864417284,27.245656340632557,1.0,0.0
231,0.5724377564691964,27.11756084643768,1.0,0.0
232,0.5697350365833723,26.989527413760612,1.0,0.0
233,0.567033728300809,26.861560851650488,1.0,0.0
234,0.5643339325764218,26.733665942550513,1.0,0.0
235,0.5616357497980855,26.605847442042005,1.0,0.0
236,0.5589392797813122,26.47811007859229,1.0,0.0
237,0.5562446217640121,26.35045855330649,1.0,0.0
238,0.5535518744013366,26.222897539683224,1.0,0.0
239,0.5508611357606029,26.095431683374212,1.0,0.0
240,0.5481725033163035,25.96806560194782,1.0,0.0
241,0.5454860739451964,25.840803884656513,1.0,0.0
242,0.5428019439214803,25.713651092208256,1.0,0.0
243,0.540120208912052,25.58661175654189,1.0,0.0
244,0.5374409639718482,25.45969038060641,1.0,0.0
245,0.5347643035392701,25.33289143814428,1.0,0.0
246,0.5320903214316928,25.206219373478653,1.0,0.0
247,0.529419110841058,25.07967860130461,1.0,0.0
248,0.5267507643295507,24.953273506484365,1.0,0.0
249,0.5240853738253606,24.827008443846445,1.0,0.0
250,0.5214230306185275,24.700887737988914,1.0,0.0
251,0.5187638253568705,24.574915683086502,1.0,0.0
252,0.5161078480420028,24.449096542701835,1.0,0.0
253,0.5134551880254298,24.323434549600577,1.0,0.0
254,0.510805934004732,24.19793390557063,1.0,0.0
255,0.5081601740198329,24.072598781245315,1.0,0.0
256,0.5055179954493513,23.94743331593058,1.0,0.0
257,0.5028794850070369,23.822441617436162,1.0,0.0
258,0.5002447287382928,23.697627761910812,1.0,0.0
259,0.49761381201678034,23.572995793681503,1.0,0.0
260,0.49498681954110935,23.44854972509662,1.0,0.0
261,0.49236383533161315,23.324293536373183,1.0,0.0
262,0.48974494272720714,23.200231175448028,1.0,0.0
263,0.48713022438233244,23.076366557833044,1.0,0.0
264,0.48451976226398324,22.952703566474327,1.0,0.0
265,0.4819136376488188,22.829246051615375,1.0,0.0
266,0.47931193112035897,22.705997830664245,1.0,0.0
267,0.4767147225662642,22.582962688064697,1.0,0.0
268,0.47412209117569887,22.46014437517128,1.0,0.0
269,0.47153411543677887,22.337546610128427,1.0,0.0
270,0.4689508731341022,22.21517307775348,1.0,0.0
271,0.46637244134636346,22.093027429423664,1.0,0.0
272,0.4637988964440511,21.971113282967025,1.0,0.0
273,0.46123031408722787,21.84943422255727,1.0,0.0
274,0.45866676922339467,21.727993798612577,1.0,0.0
275,0.4561083360854363,21.606795527698274,1.0,0.0
276,0.4535550881896499,21.48584289243346,1.0,0.0
277,0.45100709833385616,21.365139341401516,1.0,0.0
278,0.44846443859559176,21.24468828906447,1.0,0.0
279,0.44592718033038425,21.124493115681293,1.0,0.0
280,0.4433953941701081,21.00455716723001,1.0,0.0
281,0.440869150021422,20.884883755333675,1.0,0.0
282,0.43834851706428757,20.765476157190193,1.0,0.0
283,0.43583356375056814,20.646337615505956,1.0,0.0
284,0.4333243578027089,20.5274713384333,0.9999999,1.1920929e-07
285,0.4308209662124961,20.408880499511746,0.9999999,1.1920929e-07
286,0.42832345523989707,20.290568237613023,0.9999999,1.1920929e-07
287,0.42583189041197905,20.172537656889883,0.9999999,1.1920929e-07
288,0.4233463365219077,20.054791826728632,0.9999999,1.1920929e-07
289,0.4208668576280241,19.93733378170542,0.9999999,1.1920929e-07
290,0.4183935170530007,19.820166521546245,0.9999999,1.1920929e-07
291,0.415926377383075,19.703293011090665,0.9999999,1.1920929e-07
292,0.41346550046736114,19.58671618025918,0.9999999,1.1920929e-07
293,0.41101094741723926,19.4704389240243,0.9999999,1.1920929e-07
294,0.4085627786058216,19.354464102385254,0.9999999,1.1920929e-07
295,0.40612105366749507,19.238794540346337,0.9999999,1.1920929e-07
296,0.4036858314975407,19.12343302789885,0.9999999,1.1920929e-07
297,0.4012571702518285,19.00838232000668,0.9999999,1.1920929e-07
298,0.3988351273465877,18.8936451365954,0.9999999,1.1920929e-07
299,0.39641975945825253,18.779224162544946,0.9999999,1.1920929e-07
300,0.394011122523382,18.665122047685855,0.9999999,1.1920929e-07
301,0.3916092717386544,18.551341406798972,0.9999999,1.1920929e-07
302,0.389214261560935,18.437884819618674,0.9999999,1.1920929e-07
303,0.3868261457074176,18.324754830839556,0.9999999,1.1920929e-07
304,0.38444497715583825,18.211953950126595,0.9999999,1.1920929e-07
305,0.38207080814476196,18.099484652128687,0.9999999,1.1920929e-07
306,0.3797036901739408,17.987349376495636,0.99999976,2.3841858e-07
307,0.37734367400474356,17.875550527898504,0.99999976,2.3841858e-07
308,0.3749908096606565,17.764090476053326,0.99999976,2.3841858e-07
309,0.37264514642785423,17.65297155574816,0.99999976,2.3841858e-07
310,0.37030673285584065,17.542196066873455,0.99999976,2.3841858e-07
311,0.36797561675815915,17.431766274455686,0.99999976,2.3841858e-07
312,0.36565184521317196,17.321684408694264,0.99999976,2.3841858e-07
313,0.3633354645649076,17.21195266500171,0.99999976,2.3841858e-07
314,0.36102652042397637,17.10257320404699,0.99999976,2.3841858e-07
315,0.3587250576685529,16.993548151802095,0.99999976,2.3841858e-07
316,0.35643112044542574,16.884879599591727,0.99999964,3.5762787e-07
317,0.3541447521711131,16.77656960414618,0.99999964,3.5762787e-07
318,0.3518659955330439,16.668620187657275,0.99999964,3.5762787e-07
319,0.34959489249080455,16.561033337837443,0.99999964,3.5762787e-07
320,0.3473314842774499,16.453811007981788,0.99999964,3.5762787e-07
321,0.3450758114008781,16.346955117033254,0.99999964,3.5762787e-07
322,0.34282791364526904,16.240467549650756,0.99999964,3.5762787e-07
323,0.3405878300725855,16.134350156280284,0.9999995,4.7683716e-07
324,0.33835559902413676,16.028604753228986,0.9999995,4.7683716e-07
325,0.33613125812220374,15.923233122742145,0.9999995,4.7683716e-07
326,0.33391484427172485,15.818237013083047,0.9999995,4.7683716e-07
327,0.3317063936620431,15.71361813861574,0.9999995,4.7683716e-07
328,0.329505941768712,15.609378179890593,0.9999994,5.9604645e-07
329,0.327313523355362,15.505518783732702,0.9999994,5.9604645e-07
330,0.3251291724756244,15.402041563333034,0.9999994,5.9604645e-07
331,0.32295292247511387,15.298948098342347,0.9999994,5.9604645e-07
332,0.32078480599346837,15.196239934967819,0.9999993,7.1525574e-07
333,0.31862485496644566,15.093918586072368,0.9999993,7.1525574e-07
334,0.31647310062807615,14.991985531276635,0.9999993,7.1525574e-07
335,0.31432957351287116,14.890442217063594,0.99999917,8.34465e-07
336,0.31219430345808596,14.789290056885756,0.99999917,8.34465e-07
337,0.3100673196060375,14.68853043127497,0.99999917,8.34465e-07
338,0.3079486504064752,14.588164687954723,0.99999905,9.536743e-07
339,0.305838323619005,14.488194141954986,0.99999905,9.536743e-07
340,0.30373636631556583,14.388620075729513,0.9999989,1.0728836e-06
341,0.3016428048829575,14.289443739275603,0.9999989,1.0728836e-06
342,0.29955766502541975,14.190666350256267,0.9999989,1.0728836e-06
343,0.2974809717672615,14.0922890941248,0.9999988,1.1920929e-06
344,0.2954127494555403,13.994313124251684,0.9999988,1.1920929e-06
345,0.29335302176278993,13.896739562053824,0.9999987,1.3113022e-06
346,0.29130181168979735,13.799569497126082,0.99999857,1.4305115e-06
347,0.2892591415684266,13.702803987375063,0.99999857,1.4305115e-06
348,0.28722503306449026,13.606444059155132,0.99999845,1.5497208e-06
349,0.2851995071806671,13.510490707406635,0.99999845,1.5497208e-06
350,0.28318258425946524,13.41494489579627,0.99999833,1.66893e-06
351,0.28117428398623057,13.319807556859597,0.9999982,1.7881393e-06
352,0.27917462539219956,13.225079592145661,0.9999981,1.9073486e-06
353,0.2771836268575957,13.130761872363678,0.9999981,1.9073486e-06
354,0.27520130611476873,13.036855237531743,0.999998,2.026558e-06
355,0.27322768025137667,12.943360497127566,0.99999785,2.1457672e-06
356,0.27126276571360897,12.850278430241167,0.99999774,2.2649765e-06
357,0.2693065783094508,12.757609785729512,0.9999976,2.3841858e-06
358,0.26735913321198806,12.665355282373067,0.9999975,2.503395e-06
359,0.2654204449627512,12.573515609034217,0.9999974,2.6226044e-06
360,0.2634905274750986,12.482091424817538,0.99999726,2.7418137e-06
361,0.261569394037638,12.391083359231866,0.99999714,2.861023e-06
362,0.25965705731768535,12.300492012354166,0.9999969,3.0994415e-06
363,0.2577535293647606,12.210317954995128,0.9999968,3.2186508e-06
364,0.2558588216141198,12.120561728866493,0.99999666,3.33786e-06
365,0.2539729448903226,12.031223846750041,0.9999964,3.5762787e-06
366,0.25209590941083443,11.94230479266825,0.9999963,3.695488e-06
367,0.25022772478966293,11.853805022056555,0.99999607,3.9339066e-06
368,0.24836840004102814,11.765724961937208,0.9999958,4.172325e-06
369,0.2465179435830648,11.678065011094667,0.9999957,4.2915344e-06
370,0.24467636324155725,11.590825540252526,0.99999547,4.529953e-06
371,0.2428436662537055,11.504006892251924,0.99999523,4.7683716e-06
372,0.24101985927192202,11.417609382231404,0.999995,5.00679e-06
373,0.2392049483676588,11.331633297808207,0.99999475,5.2452087e-06
374,0.23739893903526332,11.246078899260942,0.9999944,5.6028366e-06
375,0.23560183619586364,11.160946419713623,0.99999416,5.841255e-06
376,0.23381364420128117,11.076236065321035,0.9999938,6.198883e-06
377,0.23203436683797088,10.991948015455387,0.99999356,6.4373016e-06
378,0.2302640073309882,10.908082422894223,0.9999932,6.7949295e-06
379,0.22850256834798177,10.82463941400958,0.99999285,7.1525574e-06
380,0.2267500520032116,10.741619088958329,0.9999925,7.5101852e-06
381,0.22500645986159173,10.659021521873685,0.99999213,7.867813e-06
382,0.22327179294275687,10.576846761057855,0.99999166,8.34465e-06
383,0.22154605172515246,10.495094829175788,0.9999913,8.702278e-06
384,0.21982923615014718,10.413765723449997,0.9999908,9.179115e-06
385,0.21812134562616745,10.332859415856419,0.99999034,9.655952e-06
386,0.21642237903285325,10.252375853321281,0.99998987,1.013279e-05
387,0.21473233472523454,10.172314957918948,0.9999894,1.0609627e-05
388,0.2130512105379277,10.09267662707072,0.9999888,1.1205673e-05
389,0.21137900378935123,10.013460733744532,0.9999882,1.180172e-05
390,0.20971571128596014,9.934667126655551,0.9999876,1.2397766e-05
391,0.2080613293264983,9.856295630467617,0.999987,1.2993813e-05
392,0.2064158537062682,9.778346045995509,0.9999863,1.3709068e-05
393,0.20477927972141746,9.70081815040801,0.9999856,1.4424324e-05
394,0.20315160217324138,9.623711697431718,0.99998486,1.513958e-05
395,0.20153281537250078,9.547026417555607,0.99998415,1.5854836e-05
396,0.19992291314375488,9.47076201823627,0.9999833,1.66893e-05
397,0.19832188882970817,9.394918184103844,0.9999825,1.7523766e-05
398,0.1967297352955709,9.319494577168577,0.9999815,1.847744e-05
399,0.19514644493343236,9.244490837028001,0.99998057,1.9431114e-05
400,0.19357200966664662,9.169906581074686,0.9999796,2.0384789e-05
401,0.19200642095422965,9.095741404704551,0.99997854,2.1457672e-05
402,0.1904496697952677,9.021994881525686,0.99997747,2.2530556e-05
403,0.18890174673333612,8.948666563567691,0.9999763,2.3722649e-05
404,0.18736264186092771,8.875755981491455,0.9999751,2.4914742e-05
405,0.18583234482389063,8.803262644799382,0.9999738,2.6226044e-05
406,0.18431084482587456,8.731186042046021,0.99997246,2.7537346e-05
407,0.18279813063278516,8.65952564104908,0.99997103,2.8967857e-05
408,0.1812941905772457,8.588280889100785,0.9999696,3.0398369e-05
409,0.17979901256306557,8.517451213179562,0.99996805,3.194809e-05
410,0.17831258406971512,8.447036020162017,0.9999664,3.361702e-05
411,0.17683489215680587,8.377034697035173,0.9999646,3.540516e-05
412,0.17536592346857593,8.30744661110896,0.9999628,3.71933e-05
413,0.17390566423838005,8.23827111022891,0.9999609,3.9100647e-05
414,0.17245410029318312,8.169507522989026,0.9999589,4.1127205e-05
415,0.17101121705805744,8.10115515894483,0.99995685,4.3153763e-05
416,0.16957699956068253,8.033213308826523,0.9999546,4.541874e-05
417,0.16815143243584718,7.965681244752262,0.9999523,4.7683716e-05
418,0.16673449992995307,7.898558220441502,0.9999498,5.018711e-05
419,0.1653261859055197,7.831843471428404,0.9999473,5.2690506e-05
420,0.1639264738456896,7.765536215275257,0.99994457,5.543232e-05
421,0.16253534685873364,7.699635651785907,0.9999417,5.8293343e-05
422,0.161152787682556,7.634140963219159,0.9999387,6.1273575e-05
