annotation,label,real_fraction,generated_fraction,difference,timestep
celltype,Macrophages-iron metabolism,0.0066294041830966145,0.003,-0.0036294041830966144,5
celltype,Mast cells,0.000504064418156528,0.0,-0.000504064418156528,5
celltype,Megakaryocytes,0.0006380562255145924,0.0,-0.0006380562255145924,5
celltype,Metamyelocytes,0.0013143958245600603,0.001,-0.0003143958245600603,5
celltype,Microglia,0.0014356265074078327,0.0,-0.0014356265074078327,5
celltype,Midbrain hem epithelia,0.0030562893202148974,0.0006666666666666666,-0.002389622653548231,5
celltype,Midbrain hem progenitor,0.0016142822505519187,0.0016666666666666668,5.2384416114748065e-05,5
celltype,Midbrain hem radial glia,0.004574863136939627,0.0026666666666666666,-0.0019081964702729608,5
celltype,Midbrain intermediate progenitor,0.0034263619310133608,0.0016666666666666668,-0.001759695264346694,5
celltype,Midbrain interneuron,0.0006380562255145924,0.0016666666666666668,0.0010286104411520744,5
celltype,Midbrain neuroblast,0.00214386891772903,0.0006666666666666666,-0.0014772022510623635,5
celltype,Midbrain progenitor,0.002424613656955451,0.0006666666666666666,-0.0017579469902887844,5
celltype,Midbrain-hindbrain epithelia,0.0031137143805112107,0.0006666666666666666,-0.002447047713844544,5
celltype,Midbrain-hindbrain progenitor,0.0072419381595906235,0.0016666666666666668,-0.0055752714929239566,5
celltype,Monocyte-fibrocyte,0.0003764531730536095,0.0,-0.0003764531730536095,5
celltype,Monocytes,0.005895639523754833,0.0,-0.005895639523754833,5
celltype,Neural crest progenitor,0.0021757717290047597,0.0006666666666666666,-0.0015091050623380932,5
celltype,Oligodendrocyte progenitor,0.00010208899608233478,0.0,-0.00010208899608233478,5
celltype,Optic nerve (sensory),0.0005104449804116739,0.0003333333333333333,-0.0001771116470783406,5
celltype,Optic vesicle epithelia,0.00018503630539923178,0.0,-0.00018503630539923178,5
celltype,Osteogenic,0.013488508607378482,0.027666666666666666,0.014178158059288183,5
celltype,Osteoprogenitor,0.0012824930132843307,0.0006666666666666666,-0.000615826346617664,5
celltype,Pericyte,0.01838878041933055,0.0036666666666666666,-0.014722113752663883,5
celltype,Peripheral neuroblast,0.009743118563607826,0.008,-0.0017431185636078254,5
celltype,Perivascular fibroblast,0.0058701172747342495,0.0016666666666666668,-0.0042034506080675825,5
celltype,Pia,0.056761481821778134,0.08466666666666667,0.027905184844888534,5
celltype,Pia-forebrain,0.05081479779998213,0.055,0.004185202200017869,5
celltype,Pinealocyte,0.005276724985005679,0.0033333333333333335,-0.001943391651672345,5
celltype,Platelets,0.00028712530148156654,0.0,-0.00028712530148156654,5
celltype,Pontine nuclei lineage intermediate progenitor,0.004511057514388168,0.008666666666666666,0.004155609152278498,5
celltype,Pontine nuclei lineage migrating neuron,0.0034263619310133608,0.004666666666666667,0.0012403047356533063,5
celltype,Pre-EMT neural crest,0.008677564666998455,0.007666666666666666,-0.001010898000331789,5
celltype,Pre-EMT neural crest epithelia,0.0012633513265188929,0.0,-0.0012633513265188929,5
celltype,Precursor/CFU-E,0.0285657772162883,0.026333333333333334,-0.0022324438829549667,5
celltype,Presumptive neuroretina,0.00017227518088893992,0.0,-0.00017227518088893992,5
celltype,Primary meninx,0.03499100340722024,0.013333333333333334,-0.021657670073886907,5
celltype,Primary meninx-hindbrain,0.013265188928448374,0.0013333333333333333,-0.01193185559511504,5
celltype,Primary vascular plexus,0.006233809323277567,0.0,-0.006233809323277567,5
celltype,Promyelocytes,0.0006252951010043005,0.0003333333333333333,-0.0002919617676709672,5
celltype,Rathkes pouch,0.0009507037760167426,0.0006666666666666666,-0.000284037109350076,5
celltype,Reticulocyte/RBC,0.0987711037096589,0.13,0.031228896290341104,5
celltype,S100A12-high monocytes,0.0001403723696132103,0.0,-0.0001403723696132103,5
celltype,Schwann cell,0.0051427331776476145,0.021,0.015857266822352386,5
celltype,Schwann cell precursor,0.01374373109758432,0.004333333333333333,-0.009410397764250986,5
celltype,Smooth muscle cell,0.004587624261449919,0.003,-0.0015876242614499192,5
celltype,"Smooth muscle cell, mature",0.003579495425136863,0.003,-0.000579495425136863,5
celltype,Spinal cord radial glia,7.656674706175108e-05,0.0,-7.656674706175108e-05,5
celltype,Tip cell,0.0018886464275231934,0.0,-0.0018886464275231934,5
celltype,Tip cell - arterial,0.002239577351556219,0.0,-0.002239577351556219,5
celltype,Venous capillary,0.01723389865114914,0.009,-0.00823389865114914,5
celltype,Venous lymphatic-like,0.002667075022650996,0.014,0.011332924977349005,5
celltype,Venous lymphatic-like - non-leptomeningeal,0.0006827201613006138,0.0,-0.0006827201613006138,5
celltype,Ventral forebrain radial glia,0.00283296964128479,0.0023333333333333335,-0.0004996363079514564,5
Superclass,Epithelial,0.04417263249237523,0.054,0.009827367507624772,1
Superclass,Erythropoietic,0.2337774204662915,0.25966666666666666,0.025889246200375166,1
Superclass,Fibroblast,0.45721194951699146,0.432,-0.02521194951699146,1
Superclass,Immune,0.05434324872707783,0.050333333333333334,-0.004009915393744498,1
Superclass,Neural,0.0752906346107219,0.069,-0.006290634610721893,1
Superclass,Neural crest,0.041090820923139745,0.04133333333333333,0.0002425124101935877,1
Superclass,Other,0.0009507037760167426,0.0006666666666666666,-0.000284037109350076,1
Superclass,Vascular endothelial,0.04750966655181654,0.04933333333333333,0.0018236667815167903,1
Superclass,Vascular perivascular,0.04565292293556908,0.043666666666666666,-0.001986256268902413,1
celltype,Anteromedial cerebral pole glioblast,0.0011421206436711203,0.004,0.00285787935632888,1
celltype,Anteromedial cerebral pole radial glia,0.001837601929482026,0.0006666666666666666,-0.0011709352628153594,1
celltype,Arachnoid,0.00877965366308079,0.004333333333333333,-0.004446320329747457,1
celltype,Arachnoid barrier,0.0032285645011038374,0.034,0.030771435498896164,1
celltype,Arachnoid-dura border,0.0011165983946505365,0.0016666666666666668,0.0005500682720161302,1
celltype,Arachnoid-forebrain,0.013016347000497685,0.014,0.0009836529995023158,1
celltype,Arachnoid-hindbrain,0.019530901063001673,0.017666666666666667,-0.0018642343963350058,1
celltype,Arterial capillary,0.004574863136939627,0.0013333333333333333,-0.0032415298036062943,1
celltype,Arteriole,0.0028521113280502277,0.019666666666666666,0.01681455533861644,1
celltype,Artery,0.006201906512001838,0.006333333333333333,0.00013142682133149546,1
celltype,B lineage,0.00016589461863379402,0.0003333333333333333,0.0001674387146995393,1
celltype,CD56-bright NK cells,0.0005933922897285709,0.0,-0.0005933922897285709,1
celltype,ChP Ciliogenic progenitor,0.017163712466342535,0.019666666666666666,0.0025029542003241305,1
celltype,ChP Committed arachnoid precursor,0.0005359672294322575,0.0,-0.0005359672294322575,1
celltype,ChP Differentiated epithelia,0.029861031354082922,0.044333333333333336,0.014472301979250413,1
celltype,ChP Epithelia,0.0022012939780253434,0.0,-0.0022012939780253434,1
celltype,ChP Epithelial progenitor,0.0011995457039674336,0.0003333333333333333,-0.0008662123706341003,1
celltype,ChP Fibroblast,0.0008677564666998456,0.0,-0.0008677564666998456,1
celltype,ChP Macrophage,0.0003573114862881717,0.0,-0.0003573114862881717,1
celltype,ChP Macrophages,0.001595140563786481,0.0,-0.001595140563786481,1
celltype,ChP Meningeal fibroblast,0.020526268774804436,0.0023333333333333335,-0.018192935441471103,1
celltype,ChP Microglia,0.0012824930132843307,0.0023333333333333335,0.0010508403200490029,1
celltype,ChP PTPRC+ fibroblast,0.015645138649617803,0.009,-0.006645138649617804,1
celltype,ChP Pericyte,0.006833582175261284,0.032,0.025166417824738718,1
celltype,ChP Perivascular,0.0063933233796562156,0.0003333333333333333,-0.0060599900463228825,1
celltype,ChP Reticulocyte/RBC,0.004989599683524112,0.0,-0.004989599683524112,1
celltype,Chondrocyte,0.002826589079029644,0.0003333333333333333,-0.0024932557456963105,1
celltype,Chondrogenic,0.05543432487270778,0.037333333333333336,-0.018100991539374445,1
celltype,Committed arachnoid precursor,0.005436239041384327,0.0023333333333333335,-0.0031029057080509937,1
celltype,Committed arachnoid precursor-forebrain,0.03382336051452854,0.05633333333333333,0.02250997281880479,1
celltype,Committed arachnoid precursor-pia junction,0.018235646925207048,0.008666666666666666,-0.009568980258540381,1
celltype,Committed dura precursor,0.0016461850618276483,0.001,-0.0006461850618276483,1
celltype,Committed dura precursor-early,0.0008486147799344078,0.001,0.00015138522006559224,1
celltype,Committed dura precursor-forebrain,0.011797659609764812,0.008,-0.0037976596097648117,1
celltype,Committed oligodendrocyte progenitor,0.0001403723696132103,0.0,-0.0001403723696132103,1
celltype,Committed pia precursor,0.02905069994767939,0.009666666666666667,-0.019384033281012722,1
celltype,Committed pia precursor-anterior,0.015160215918226715,0.0013333333333333333,-0.01382688258489338,1
celltype,Cycling erythroblast,0.02036675471842579,0.001,-0.019366754718425788,1
celltype,Dendritic cells,0.0017355129333996911,0.0016666666666666668,-6.884626673302435e-05,1
celltype,Early precursor/BFU-E,0.011012850452381864,0.012333333333333333,0.0013204828809514693,1
celltype,Endothelial,0.0005614894784528412,0.0,-0.0005614894784528412,1
celltype,Erythroblast,0.07007133468601254,0.09,0.01992866531398746,1
celltype,Fatty acid metabolic - non-leptomeningeal,0.0020673021706672794,0.0,-0.0020673021706672794,1
celltype,Fibroblast-TAGAP,0.014120184270637928,0.02266666666666667,0.00854648239602874,1
celltype,Forebrain hem radial glia,0.0004976838559013821,0.0,-0.0004976838559013821,1
celltype,Forebrain neuroblast,0.0006635784745351761,0.0,-0.0006635784745351761,1
celltype,Forebrain neuron,0.00033178923726758804,0.0016666666666666668,0.0013348774293990787,1
celltype,Forebrain progenitor,0.013871342342687238,0.019666666666666666,0.005795324323979428,1
celltype,Forebrain radial glia,0.0004849227313910902,0.0,-0.0004849227313910902,1
celltype,Hindbrain,0.007465257838520731,0.001,-0.006465257838520731,1
celltype,Hindbrain epithelia,0.0018056991182062963,0.0,-0.0018056991182062963,1
celltype,Hindbrain glioblast,0.001837601929482026,0.0,-0.001837601929482026,1
celltype,Hypothalamus interneuron,0.0008613759044446996,0.0003333333333333333,-0.0005280425711113664,1
celltype,ILC precursors,0.0005168255426668198,0.0,-0.0005168255426668198,1
celltype,Inner dura,0.007139849163508289,0.017666666666666667,0.010526817503158379,1
celltype,Isthmus radial glia,0.00023608080344039917,0.0,-0.00023608080344039917,1
celltype,LTMR mechanoreceptor,0.00034455036177787984,0.0,-0.00034455036177787984,1
celltype,Large artery,0.00030626698824700433,0.0,-0.00030626698824700433,1
celltype,MEMP-MEP,0.00012123068284777255,0.0,-0.00012123068284777255,1
celltype,Macrophages,0.017935760499215192,0.03766666666666667,0.019730906167451476,1
celltype,Macrophages Monocyte-like,0.012467618646555134,0.004,-0.008467618646555134,1
celltype,Macrophages-innate immunity,0.00010208899608233478,0.0,-0.00010208899608233478,1
celltype,Macrophages-iron metabolism,0.0066294041830966145,0.0026666666666666666,-0.003962737516429948,1
celltype,Mast cells,0.000504064418156528,0.0,-0.000504064418156528,1
celltype,Megakaryocytes,0.0006380562255145924,0.0,-0.0006380562255145924,1
celltype,Metamyelocytes,0.0013143958245600603,0.0013333333333333333,1.893750877327298e-05,1
celltype,Microglia,0.0014356265074078327,0.0,-0.0014356265074078327,1
celltype,Midbrain hem epithelia,0.0030562893202148974,0.0006666666666666666,-0.002389622653548231,1
celltype,Midbrain hem progenitor,0.0016142822505519187,0.001,-0.0006142822505519187,1
celltype,Midbrain hem radial glia,0.004574863136939627,0.003,-0.0015748631369396273,1
celltype,Midbrain intermediate progenitor,0.0034263619310133608,0.0013333333333333333,-0.0020930285976800272,1
celltype,Midbrain interneuron,0.0006380562255145924,0.002,0.0013619437744854077,1
celltype,Midbrain neuroblast,0.00214386891772903,0.0006666666666666666,-0.0014772022510623635,1
celltype,Midbrain progenitor,0.002424613656955451,0.0016666666666666668,-0.0007579469902887841,1
celltype,Midbrain-hindbrain epithelia,0.0031137143805112107,0.0006666666666666666,-0.002447047713844544,1
celltype,Midbrain-hindbrain progenitor,0.0072419381595906235,0.0016666666666666668,-0.0055752714929239566,1
celltype,Monocyte-fibrocyte,0.0003764531730536095,0.0,-0.0003764531730536095,1
celltype,Monocytes,0.005895639523754833,0.0,-0.005895639523754833,1
celltype,Neural crest progenitor,0.0021757717290047597,0.0006666666666666666,-0.0015091050623380932,1
celltype,Oligodendrocyte progenitor,0.00010208899608233478,0.0,-0.00010208899608233478,1
celltype,Optic nerve (sensory),0.0005104449804116739,0.0003333333333333333,-0.0001771116470783406,1
celltype,Optic vesicle epithelia,0.00018503630539923178,0.0,-0.00018503630539923178,1
celltype,Osteogenic,0.013488508607378482,0.029,0.01551149139262152,1
celltype,Osteoprogenitor,0.0012824930132843307,0.0006666666666666666,-0.000615826346617664,1
celltype,Pericyte,0.01838878041933055,0.0033333333333333335,-0.015055447085997216,1
celltype,Peripheral neuroblast,0.009743118563607826,0.008333333333333333,-0.0014097852302744924,1
celltype,Perivascular fibroblast,0.0058701172747342495,0.0016666666666666668,-0.0042034506080675825,1
celltype,Pia,0.056761481821778134,0.07833333333333334,0.021571851511555204,1
celltype,Pia-forebrain,0.05081479779998213,0.056,0.00518520220001787,1
celltype,Pinealocyte,0.005276724985005679,0.0033333333333333335,-0.001943391651672345,1
celltype,Platelets,0.00028712530148156654,0.0003333333333333333,4.620803185176678e-05,1
celltype,Pontine nuclei lineage intermediate progenitor,0.004511057514388168,0.008666666666666666,0.004155609152278498,1
celltype,Pontine nuclei lineage migrating neuron,0.0034263619310133608,0.005666666666666667,0.0022403047356533063,1
celltype,Pre-EMT neural crest,0.008677564666998455,0.007333333333333333,-0.001344231333665122,1
celltype,Pre-EMT neural crest epithelia,0.0012633513265188929,0.0,-0.0012633513265188929,1
celltype,Precursor/CFU-E,0.0285657772162883,0.025666666666666667,-0.002899110549621633,1
celltype,Presumptive neuroretina,0.00017227518088893992,0.0,-0.00017227518088893992,1
celltype,Primary meninx,0.03499100340722024,0.015,-0.019991003407220244,1
celltype,Primary meninx-hindbrain,0.013265188928448374,0.0006666666666666666,-0.012598522261781708,1
celltype,Primary vascular plexus,0.006233809323277567,0.0,-0.006233809323277567,1
celltype,Promyelocytes,0.0006252951010043005,0.0003333333333333333,-0.0002919617676709672,1
celltype,Rathkes pouch,0.0009507037760167426,0.0006666666666666666,-0.000284037109350076,1
celltype,Reticulocyte/RBC,0.0987711037096589,0.13166666666666665,0.032895562957007754,1
celltype,S100A12-high monocytes,0.0001403723696132103,0.0,-0.0001403723696132103,1
celltype,Schwann cell,0.0051427331776476145,0.020666666666666667,0.015523933489019051,1
celltype,Schwann cell precursor,0.01374373109758432,0.004333333333333333,-0.009410397764250986,1
celltype,Smooth muscle cell,0.004587624261449919,0.004,-0.0005876242614499191,1
celltype,"Smooth muscle cell, mature",0.003579495425136863,0.0026666666666666666,-0.0009128287584701964,1
celltype,Spinal cord radial glia,7.656674706175108e-05,0.0,-7.656674706175108e-05,1
celltype,Tip cell,0.0018886464275231934,0.0,-0.0018886464275231934,1
celltype,Tip cell - arterial,0.002239577351556219,0.0,-0.002239577351556219,1
celltype,Venous capillary,0.01723389865114914,0.007333333333333333,-0.009900565317815805,1
celltype,Venous lymphatic-like,0.002667075022650996,0.014666666666666666,0.011999591644015671,1
celltype,Venous lymphatic-like - non-leptomeningeal,0.0006827201613006138,0.0,-0.0006827201613006138,1
celltype,Ventral forebrain radial glia,0.00283296964128479,0.002,-0.0008329696412847898,1
Superclass,Epithelial,0.04417263249237523,0.054,0.009827367507624772,0
Superclass,Erythropoietic,0.2337774204662915,0.26,0.026222579533708518,0
Superclass,Fibroblast,0.45721194951699146,0.43166666666666664,-0.025545282850324813,0
Superclass,Immune,0.05434324872707783,0.050333333333333334,-0.004009915393744498,0
Superclass,Neural,0.0752906346107219,0.069,-0.006290634610721893,0
Superclass,Neural crest,0.041090820923139745,0.04133333333333333,0.0002425124101935877,0
Superclass,Other,0.0009507037760167426,0.0006666666666666666,-0.000284037109350076,0
Superclass,Vascular endothelial,0.04750966655181654,0.04933333333333333,0.0018236667815167903,0
Superclass,Vascular perivascular,0.04565292293556908,0.043666666666666666,-0.001986256268902413,0
celltype,Anteromedial cerebral pole glioblast,0.0011421206436711203,0.004,0.00285787935632888,0
celltype,Anteromedial cerebral pole radial glia,0.001837601929482026,0.0006666666666666666,-0.0011709352628153594,0
celltype,Arachnoid,0.00877965366308079,0.004333333333333333,-0.004446320329747457,0
celltype,Arachnoid barrier,0.0032285645011038374,0.036333333333333336,0.0331047688322295,0
celltype,Arachnoid-dura border,0.0011165983946505365,0.0016666666666666668,0.0005500682720161302,0
celltype,Arachnoid-forebrain,0.013016347000497685,0.013666666666666667,0.0006503196661689827,0
celltype,Arachnoid-hindbrain,0.019530901063001673,0.017333333333333333,-0.0021975677296683406,0
celltype,Arterial capillary,0.004574863136939627,0.0016666666666666668,-0.0029081964702729604,0
celltype,Arteriole,0.0028521113280502277,0.02,0.017147888671949774,0
celltype,Artery,0.006201906512001838,0.006333333333333333,0.00013142682133149546,0
celltype,B lineage,0.00016589461863379402,0.0003333333333333333,0.0001674387146995393,0
celltype,CD56-bright NK cells,0.0005933922897285709,0.0,-0.0005933922897285709,0
celltype,ChP Ciliogenic progenitor,0.017163712466342535,0.02,0.0028362875336574653,0
celltype,ChP Committed arachnoid precursor,0.0005359672294322575,0.0,-0.0005359672294322575,0
celltype,ChP Differentiated epithelia,0.029861031354082922,0.044,0.014138968645917075,0
celltype,ChP Epithelia,0.0022012939780253434,0.0,-0.0022012939780253434,0
celltype,ChP Epithelial progenitor,0.0011995457039674336,0.0003333333333333333,-0.0008662123706341003,0
celltype,ChP Fibroblast,0.0008677564666998456,0.0,-0.0008677564666998456,0
celltype,ChP Macrophage,0.0003573114862881717,0.0,-0.0003573114862881717,0
celltype,ChP Macrophages,0.001595140563786481,0.0,-0.001595140563786481,0
celltype,ChP Meningeal fibroblast,0.020526268774804436,0.0023333333333333335,-0.018192935441471103,0
celltype,ChP Microglia,0.0012824930132843307,0.0023333333333333335,0.0010508403200490029,0
celltype,ChP PTPRC+ fibroblast,0.015645138649617803,0.009333333333333334,-0.006311805316284469,0
celltype,ChP Pericyte,0.006833582175261284,0.032,0.025166417824738718,0
celltype,ChP Perivascular,0.0063933233796562156,0.0003333333333333333,-0.0060599900463228825,0
celltype,ChP Reticulocyte/RBC,0.004989599683524112,0.0,-0.004989599683524112,0
celltype,Chondrocyte,0.002826589079029644,0.0003333333333333333,-0.0024932557456963105,0
celltype,Chondrogenic,0.05543432487270778,0.03766666666666667,-0.017767658206041113,0
celltype,Committed arachnoid precursor,0.005436239041384327,0.0023333333333333335,-0.0031029057080509937,0
celltype,Committed arachnoid precursor-forebrain,0.03382336051452854,0.054,0.020176639485471458,0
celltype,Committed arachnoid precursor-pia junction,0.018235646925207048,0.008333333333333333,-0.009902313591873714,0
celltype,Committed dura precursor,0.0016461850618276483,0.0006666666666666666,-0.0009795183951609816,0
celltype,Committed dura precursor-early,0.0008486147799344078,0.001,0.00015138522006559224,0
celltype,Committed dura precursor-forebrain,0.011797659609764812,0.008333333333333333,-0.0034643262764314786,0
celltype,Committed oligodendrocyte progenitor,0.0001403723696132103,0.0,-0.0001403723696132103,0
celltype,Committed pia precursor,0.02905069994767939,0.009,-0.02005069994767939,0
celltype,Committed pia precursor-anterior,0.015160215918226715,0.0006666666666666666,-0.014493549251560049,0
celltype,Cycling erythroblast,0.02036675471842579,0.001,-0.019366754718425788,0
celltype,Dendritic cells,0.0017355129333996911,0.0016666666666666668,-6.884626673302435e-05,0
celltype,Early precursor/BFU-E,0.011012850452381864,0.011666666666666667,0.0006538162142848032,0
celltype,Endothelial,0.0005614894784528412,0.0,-0.0005614894784528412,0
celltype,Erythroblast,0.07007133468601254,0.08966666666666667,0.019595331980654135,0
celltype,Fatty acid metabolic - non-leptomeningeal,0.0020673021706672794,0.0,-0.0020673021706672794,0
celltype,Fibroblast-TAGAP,0.014120184270637928,0.023333333333333334,0.009213149062695406,0
celltype,Forebrain hem radial glia,0.0004976838559013821,0.0,-0.0004976838559013821,0
celltype,Forebrain neuroblast,0.0006635784745351761,0.0003333333333333333,-0.00033024514120184276,0
celltype,Forebrain neuron,0.00033178923726758804,0.0016666666666666668,0.0013348774293990787,0
celltype,Forebrain progenitor,0.013871342342687238,0.02,0.006128657657312762,0
celltype,Forebrain radial glia,0.0004849227313910902,0.0,-0.0004849227313910902,0
celltype,Hindbrain,0.007465257838520731,0.0013333333333333333,-0.0061319245051873975,0
celltype,Hindbrain epithelia,0.0018056991182062963,0.0,-0.0018056991182062963,0
celltype,Hindbrain glioblast,0.001837601929482026,0.0,-0.001837601929482026,0
celltype,Hypothalamus interneuron,0.0008613759044446996,0.0003333333333333333,-0.0005280425711113664,0
celltype,ILC precursors,0.0005168255426668198,0.0,-0.0005168255426668198,0
celltype,Inner dura,0.007139849163508289,0.018,0.01086015083649171,0
celltype,Isthmus radial glia,0.00023608080344039917,0.0,-0.00023608080344039917,0
celltype,LTMR mechanoreceptor,0.00034455036177787984,0.0,-0.00034455036177787984,0
celltype,Large artery,0.00030626698824700433,0.0,-0.00030626698824700433,0
celltype,MEMP-MEP,0.00012123068284777255,0.0,-0.00012123068284777255,0
celltype,Macrophages,0.017935760499215192,0.03833333333333333,0.02039757283411814,0
celltype,Macrophages Monocyte-like,0.012467618646555134,0.003,-0.009467618646555133,0
celltype,Macrophages-innate immunity,0.00010208899608233478,0.0,-0.00010208899608233478,0
celltype,Macrophages-iron metabolism,0.0066294041830966145,0.003,-0.0036294041830966144,0
celltype,Mast cells,0.000504064418156528,0.0,-0.000504064418156528,0
celltype,Megakaryocytes,0.0006380562255145924,0.0,-0.0006380562255145924,0
celltype,Metamyelocytes,0.0013143958245600603,0.0013333333333333333,1.893750877327298e-05,0
celltype,Microglia,0.0014356265074078327,0.0,-0.0014356265074078327,0
celltype,Midbrain hem epithelia,0.0030562893202148974,0.0006666666666666666,-0.002389622653548231,0
celltype,Midbrain hem progenitor,0.0016142822505519187,0.0006666666666666666,-0.0009476155838852521,0
celltype,Midbrain hem radial glia,0.004574863136939627,0.003,-0.0015748631369396273,0
celltype,Midbrain intermediate progenitor,0.0034263619310133608,0.0013333333333333333,-0.0020930285976800272,0
celltype,Midbrain interneuron,0.0006380562255145924,0.002,0.0013619437744854077,0
celltype,Midbrain neuroblast,0.00214386891772903,0.0006666666666666666,-0.0014772022510623635,0
celltype,Midbrain progenitor,0.002424613656955451,0.0016666666666666668,-0.0007579469902887841,0
celltype,Midbrain-hindbrain epithelia,0.0031137143805112107,0.0006666666666666666,-0.002447047713844544,0
celltype,Midbrain-hindbrain progenitor,0.0072419381595906235,0.0016666666666666668,-0.0055752714929239566,0
celltype,Monocyte-fibrocyte,0.0003764531730536095,0.0,-0.0003764531730536095,0
celltype,Monocytes,0.005895639523754833,0.0,-0.005895639523754833,0
celltype,Neural crest progenitor,0.0021757717290047597,0.0006666666666666666,-0.0015091050623380932,0
celltype,Oligodendrocyte progenitor,0.00010208899608233478,0.0,-0.00010208899608233478,0
celltype,Optic nerve (sensory),0.0005104449804116739,0.0003333333333333333,-0.0001771116470783406,0
celltype,Optic vesicle epithelia,0.00018503630539923178,0.0,-0.00018503630539923178,0
celltype,Osteogenic,0.013488508607378482,0.029333333333333333,0.015844824725954852,0
celltype,Osteoprogenitor,0.0012824930132843307,0.0006666666666666666,-0.000615826346617664,0
celltype,Pericyte,0.01838878041933055,0.0033333333333333335,-0.015055447085997216,0
celltype,Peripheral neuroblast,0.009743118563607826,0.008333333333333333,-0.0014097852302744924,0
celltype,Perivascular fibroblast,0.0058701172747342495,0.0016666666666666668,-0.0042034506080675825,0
celltype,Pia,0.056761481821778134,0.07633333333333334,0.019571851511555202,0
celltype,Pia-forebrain,0.05081479779998213,0.056,0.00518520220001787,0
celltype,Pinealocyte,0.005276724985005679,0.0033333333333333335,-0.001943391651672345,0
celltype,Platelets,0.00028712530148156654,0.0003333333333333333,4.620803185176678e-05,0
celltype,Pontine nuclei lineage intermediate progenitor,0.004511057514388168,0.008666666666666666,0.004155609152278498,0
celltype,Pontine nuclei lineage migrating neuron,0.0034263619310133608,0.005333333333333333,0.0019069714023199724,0
celltype,Pre-EMT neural crest,0.008677564666998455,0.007333333333333333,-0.001344231333665122,0
celltype,Pre-EMT neural crest epithelia,0.0012633513265188929,0.0,-0.0012633513265188929,0
celltype,Precursor/CFU-E,0.0285657772162883,0.027,-0.0015657772162883006,0
celltype,Presumptive neuroretina,0.00017227518088893992,0.0,-0.00017227518088893992,0
celltype,Primary meninx,0.03499100340722024,0.016,-0.018991003407220243,0
celltype,Primary meninx-hindbrain,0.013265188928448374,0.001,-0.012265188928448374,0
celltype,Primary vascular plexus,0.006233809323277567,0.0,-0.006233809323277567,0
celltype,Promyelocytes,0.0006252951010043005,0.0003333333333333333,-0.0002919617676709672,0
celltype,Rathkes pouch,0.0009507037760167426,0.0006666666666666666,-0.000284037109350076,0
celltype,Reticulocyte/RBC,0.0987711037096589,0.132,0.033228896290341106,0
celltype,S100A12-high monocytes,0.0001403723696132103,0.0,-0.0001403723696132103,0
celltype,Schwann cell,0.0051427331776476145,0.020666666666666667,0.015523933489019051,0
celltype,Schwann cell precursor,0.01374373109758432,0.004333333333333333,-0.009410397764250986,0
celltype,Smooth muscle cell,0.004587624261449919,0.004,-0.0005876242614499191,0
celltype,"Smooth muscle cell, mature",0.003579495425136863,0.0026666666666666666,-0.0009128287584701964,0
celltype,Spinal cord radial glia,7.656674706175108e-05,0.0,-7.656674706175108e-05,0
celltype,Tip cell,0.0018886464275231934,0.0,-0.0018886464275231934,0
celltype,Tip cell - arterial,0.002239577351556219,0.0,-0.002239577351556219,0
celltype,Venous capillary,0.01723389865114914,0.007,-0.01023389865114914,0
celltype,Venous lymphatic-like,0.002667075022650996,0.014333333333333333,0.011666258310682336,0
celltype,Venous lymphatic-like - non-leptomeningeal,0.0006827201613006138,0.0,-0.0006827201613006138,0
celltype,Ventral forebrain radial glia,0.00283296964128479,0.002,-0.0008329696412847898,0
Superclass,Epithelial,0.04417263249237523,0.054,0.009827367507624772,-1
Superclass,Erythropoietic,0.2337774204662915,0.26,0.026222579533708518,-1
Superclass,Fibroblast,0.45721194951699146,0.43166666666666664,-0.025545282850324813,-1
Superclass,Immune,0.05434324872707783,0.050333333333333334,-0.004009915393744498,-1
Superclass,Neural,0.0752906346107219,0.069,-0.006290634610721893,-1
Superclass,Neural crest,0.041090820923139745,0.04133333333333333,0.0002425124101935877,-1
Superclass,Other,0.0009507037760167426,0.0006666666666666666,-0.000284037109350076,-1
Superclass,Vascular endothelial,0.04750966655181654,0.04933333333333333,0.0018236667815167903,-1
Superclass,Vascular perivascular,0.04565292293556908,0.043666666666666666,-0.001986256268902413,-1
celltype,Anteromedial cerebral pole glioblast,0.0011421206436711203,0.004,0.00285787935632888,-1
celltype,Anteromedial cerebral pole radial glia,0.001837601929482026,0.0006666666666666666,-0.0011709352628153594,-1
celltype,Arachnoid,0.00877965366308079,0.004333333333333333,-0.004446320329747457,-1
celltype,Arachnoid barrier,0.0032285645011038374,0.036333333333333336,0.0331047688322295,-1
celltype,Arachnoid-dura border,0.0011165983946505365,0.0016666666666666668,0.0005500682720161302,-1
celltype,Arachnoid-forebrain,0.013016347000497685,0.013666666666666667,0.0006503196661689827,-1
celltype,Arachnoid-hindbrain,0.019530901063001673,0.017333333333333333,-0.0021975677296683406,-1
celltype,Arterial capillary,0.004574863136939627,0.0016666666666666668,-0.0029081964702729604,-1
celltype,Arteriole,0.0028521113280502277,0.02,0.017147888671949774,-1
celltype,Artery,0.006201906512001838,0.006333333333333333,0.00013142682133149546,-1
celltype,B lineage,0.00016589461863379402,0.0003333333333333333,0.0001674387146995393,-1
celltype,CD56-bright NK cells,0.0005933922897285709,0.0,-0.0005933922897285709,-1
celltype,ChP Ciliogenic progenitor,0.017163712466342535,0.02,0.0028362875336574653,-1
